75,0.7051561365286856
45,0.9426289034132171
57,0.4582425562817719
60,0.7037037037037037
6,0.7037037037037037
73,0.9419026870007262
52,0.6993464052287581
2,0.4582425562817719
50,0.7015250544662309
23,0.7015250544662309
33,0.7189542483660131
46,0.4567901234567901
1,1.0
42,0.7167755991285403
67,0.7189542483660131
13,0.7189542483660131
30,0.7015250544662309
16,0.7189542483660131
40,0.7051561365286856
14,0.4560639070442992
25,0.7051561365286856
47,0.7037037037037037
61,0.7015250544662309
32,0.925199709513435
31,0.4560639070442992
20,0.0014524328249818
41,0.7037037037037037
72,0.7037037037037037
49,0.7160493827160493
51,0.7022512708787219
19,0.7037037037037037
70,0.4400871459694989
3,0.7182280319535221
43,0.4582425562817719
65,0.4546114742193173
58,0.9419026870007262
69,0.4567901234567901
7,0.7189542483660131
37,0.7189542483660131
22,0.925199709513435
12,0.0
44,0.7051561365286856
11,0.7051561365286856
71,0.7051561365286856
18,0.7189542483660131
59,0.4567901234567901
55,0.7167755991285403
74,0.924473493100944
63,0.7051561365286856
21,0.7051561365286856
10,0.4589687726942629
27,0.4546114742193173
39,0.4567901234567901
